shipment_id,order_date,supplier_id,route_id,product_category,order_value,weight_kg,expected_days,actual_days,delay_days,is_delayed,weather_risk,port_congestion,supplier_issue,demand_spike,transport_mode
1174,2024-01-27,12,6,Packaging,111290.74,2646.8,6,12,6,1,0,1,0,0,Road
1175,2024-01-27,30,1,Textile,80072.94,571.8,8,10,2,1,0,0,0,1,Sea
1176,2024-01-27,26,6,Textile,47304.54,126.6,6,8,2,1,1,0,0,0,Road
1177,2024-01-28,30,6,Packaging,172115.12,3155.0,6,6,0,0,0,0,0,0,Road
1178,2024-01-28,12,7,Electronics,148992.77,159.4,7,9,2,1,1,0,0,0,Rail
1179,2024-01-28,16,15,Raw Material,120973.56,2203.0,14,14,0,0,0,0,0,0,Rail
1180,2024-01-29,6,3,Electronics,53984.72,4601.9,6,6,0,0,0,0,0,0,Road
1181,2024-01-29,13,5,Electronics,123514.23,939.0,13,13,0,0,0,0,0,0,Rail
1182,2024-01-29,28,14,Textile,46112.41,2056.6,2,2,0,0,0,0,0,0,Road
1183,2024-01-30,16,11,Packaging,69834.72,4157.1,23,23,0,0,0,0,0,0,Road
1184,2024-01-30,26,13,Textile,111342.09,1111.8,13,13,0,0,0,0,0,0,Road
1185,2024-01-30,22,2,Textile,165957.82,1601.2,16,19,3,1,0,1,0,0,Air
1186,2024-01-31,30,10,Raw Material,47804.82,4163.9,13,16,3,1,1,0,0,0,Air
1187,2024-01-31,9,3,Raw Material,12553.4,3701.4,6,9,3,1,0,1,0,0,Road
1188,2024-01-31,8,1,Textile,162129.05,3687.4,8,12,4,1,1,0,1,0,Sea
1189,2024-02-01,26,2,Packaging,196519.0,933.8,16,16,0,0,0,0,0,0,Air
1190,2024-02-01,30,10,Raw Material,87146.97,4623.4,13,13,0,0,0,0,0,0,Air
1191,2024-02-01,15,15,Raw Material,185614.82,1055.5,14,14,0,0,0,0,0,0,Rail
1192,2024-02-02,23,5,Electronics,142644.53,792.5,13,16,3,1,1,0,0,0,Rail
1193,2024-02-02,20,8,Electronics,176837.18,1039.7,17,17,0,0,0,0,0,0,Sea
1194,2024-02-02,12,6,Raw Material,50817.48,2611.2,6,6,0,0,0,0,0,0,Road
1195,2024-02-03,13,15,Raw Material,192952.94,1934.4,14,14,0,0,0,0,0,0,Rail
1196,2024-02-03,20,10,Packaging,13042.69,1103.7,13,16,3,1,1,0,0,0,Air
1197,2024-02-03,12,8,Packaging,18382.07,3195.0,17,17,0,0,0,0,0,0,Sea
1198,2024-02-04,12,5,Packaging,82840.47,4168.3,13,13,0,0,0,0,0,0,Rail
1199,2024-02-04,4,6,Raw Material,165180.62,201.0,6,9,3,1,0,1,0,0,Road
1200,2024-02-04,14,2,Electronics,156812.85,3858.8,16,25,9,1,1,1,0,0,Air
1201,2024-02-05,23,5,Packaging,143891.22,4834.9,13,13,0,0,0,0,0,0,Rail
1202,2024-02-05,4,5,Raw Material,151795.31,1131.8,13,13,0,0,0,0,0,0,Rail
1203,2024-02-05,16,1,Electronics,59379.58,1868.2,8,8,0,0,0,0,0,0,Sea
1204,2024-02-06,10,1,Textile,192527.35,1790.2,8,12,4,1,1,0,0,0,Sea
1205,2024-02-06,13,8,Electronics,48892.49,3958.4,17,17,0,0,0,0,0,0,Sea
1206,2024-02-06,27,2,Raw Material,76567.16,510.1,16,17,1,1,0,0,1,0,Air
1207,2024-02-07,6,14,Electronics,83593.27,1900.6,2,2,0,0,0,0,0,0,Road
1208,2024-02-07,12,2,Textile,133888.03,1045.7,16,20,4,1,0,1,0,0,Air
1209,2024-02-07,27,12,Packaging,148766.87,3093.3,23,25,2,1,0,0,1,0,Road
1210,2024-02-08,25,12,Raw Material,91204.01,187.4,23,23,0,0,0,0,0,0,Road
1211,2024-02-08,21,14,Electronics,160004.84,4292.9,2,12,10,1,1,1,0,1,Road
1212,2024-02-08,29,14,Packaging,173776.32,592.3,2,7,5,1,1,0,1,0,Road
1213,2024-02-09,14,13,Raw Material,173130.05,4499.0,13,13,0,0,0,0,0,0,Road
1214,2024-02-09,11,13,Electronics,163320.17,926.7,13,13,0,0,0,0,0,0,Road
1215,2024-02-09,26,14,Textile,13555.99,910.4,2,7,5,1,0,1,0,0,Road
1216,2024-02-10,20,3,Textile,168830.1,1239.9,6,7,1,1,1,0,0,0,Road
1217,2024-02-10,22,5,Electronics,131058.01,3789.1,13,13,0,0,0,0,0,0,Rail
1218,2024-02-10,10,3,Electronics,51793.09,387.5,6,6,0,0,0,0,0,0,Road
1219,2024-02-11,15,11,Electronics,5060.47,113.1,23,23,0,0,0,0,0,0,Road
1220,2024-02-11,9,3,Packaging,137491.09,1476.8,6,6,0,0,0,0,0,0,Road
1221,2024-02-11,23,1,Electronics,38432.18,3586.1,8,8,0,0,0,0,0,0,Sea
1222,2024-02-12,26,13,Textile,188834.6,4282.7,13,13,0,0,0,0,0,0,Road
1223,2024-02-12,16,1,Raw Material,118335.01,2876.3,8,8,0,0,0,0,0,0,Sea
1224,2024-02-12,21,10,Raw Material,89716.02,1242.9,13,13,0,0,0,0,0,0,Air
1225,2024-02-13,19,11,Raw Material,64075.21,2953.8,23,23,0,0,0,0,0,0,Road
1226,2024-02-13,2,15,Packaging,18621.53,1056.0,14,14,0,0,0,0,0,0,Rail
1227,2024-02-13,14,9,Textile,106296.42,1068.1,10,12,2,1,0,0,0,1,Road
1228,2024-02-14,1,15,Raw Material,173390.92,3302.9,14,14,0,0,0,0,0,0,Rail
1229,2024-02-14,4,1,Packaging,41659.54,1689.6,8,15,7,1,0,1,0,0,Sea
1230,2024-02-14,1,15,Raw Material,112792.42,4218.9,14,14,0,0,0,0,0,0,Rail
1231,2024-02-15,4,9,Electronics,143259.77,3908.0,10,17,7,1,1,1,0,0,Road
1232,2024-02-15,24,2,Packaging,80530.34,1645.0,16,17,1,1,0,0,1,0,Air
1233,2024-02-15,21,14,Textile,69842.72,3822.7,2,2,0,0,0,0,0,0,Road
1234,2024-02-16,10,7,Packaging,24488.3,408.9,7,11,4,1,1,0,0,0,Rail
1235,2024-02-16,11,3,Raw Material,48633.09,341.7,6,6,0,0,0,0,0,0,Road
1236,2024-02-16,4,7,Textile,192220.32,2040.9,7,7,0,0,0,0,0,0,Rail
1237,2024-02-17,11,6,Packaging,31016.84,1549.5,6,6,0,0,0,0,0,0,Road
1238,2024-02-17,15,4,Packaging,11184.32,426.1,21,22,1,1,1,0,0,0,Road
1239,2024-02-17,3,1,Textile,110962.42,892.1,8,11,3,1,1,0,0,1,Sea
1240,2024-02-18,8,13,Electronics,69619.07,2011.5,13,16,3,1,1,0,1,0,Road
1241,2024-02-18,21,12,Textile,77418.02,4020.9,23,23,0,0,0,0,0,0,Road
1242,2024-02-18,1,10,Packaging,108518.06,4820.9,13,13,0,0,0,0,0,0,Air
1243,2024-02-19,8,3,Electronics,64485.88,993.4,6,10,4,1,1,0,1,0,Road
1244,2024-02-19,21,3,Packaging,158055.15,4718.4,6,6,0,0,0,0,0,0,Road
1245,2024-02-19,17,6,Packaging,117521.07,1128.9,6,6,0,0,0,0,0,0,Road
1246,2024-02-20,25,4,Raw Material,53710.99,534.7,21,21,0,0,0,0,0,0,Road
1247,2024-02-20,14,5,Packaging,39924.11,4759.9,13,13,0,0,0,0,0,0,Rail
1248,2024-02-20,18,12,Packaging,87600.66,3006.0,23,27,4,1,1,0,1,0,Road
1249,2024-02-21,9,5,Electronics,59426.08,3610.7,13,16,3,1,1,0,0,0,Rail
1250,2024-02-21,4,3,Textile,59881.66,4483.0,6,6,0,0,0,0,0,0,Road
1251,2024-02-21,1,2,Packaging,59303.98,3598.1,16,16,0,0,0,0,0,0,Air
1252,2024-02-22,24,6,Electronics,52209.28,1052.1,6,15,9,1,0,1,1,0,Road
1253,2024-02-22,3,8,Electronics,141347.95,1715.0,17,21,4,1,1,0,0,0,Sea
1254,2024-02-22,24,9,Raw Material,46303.99,2307.7,10,12,2,1,0,0,1,0,Road
1255,2024-02-23,9,3,Raw Material,122241.28,528.4,6,6,0,0,0,0,0,0,Road
1256,2024-02-23,14,9,Textile,37175.43,593.4,10,11,1,1,1,0,0,0,Road
1257,2024-02-23,24,1,Textile,28494.15,4595.0,8,10,2,1,0,0,1,0,Sea
1258,2024-02-24,19,1,Textile,144724.1,1366.9,8,8,0,0,0,0,0,0,Sea
1259,2024-02-24,18,6,Raw Material,87799.8,1853.1,6,13,7,1,1,1,1,0,Road
1260,2024-02-24,2,10,Textile,156010.85,4615.0,13,13,0,0,0,0,0,0,Air
1261,2024-02-25,8,14,Raw Material,185029.11,4488.5,2,5,3,1,0,0,1,0,Road
1262,2024-02-25,26,12,Raw Material,26358.65,1281.3,23,23,0,0,0,0,0,0,Road
1263,2024-02-25,9,7,Textile,18698.29,4259.5,7,7,0,0,0,0,0,0,Rail
1264,2024-02-26,5,7,Electronics,18145.98,3725.1,7,9,2,1,0,0,0,1,Rail
1265,2024-02-26,25,3,Textile,19604.42,3667.1,6,6,0,0,0,0,0,0,Road
1266,2024-02-26,3,10,Textile,189297.59,4600.5,13,13,0,0,0,0,0,0,Air
1267,2024-02-27,20,2,Raw Material,55810.46,2865.7,16,19,3,1,1,0,0,0,Air
1268,2024-02-27,4,9,Electronics,109640.08,2154.1,10,10,0,0,0,0,0,0,Road
1269,2024-02-27,20,11,Packaging,142120.26,3809.8,23,27,4,1,1,0,0,0,Road
1270,2024-02-28,5,11,Packaging,147708.02,3047.8,23,24,1,1,0,0,0,1,Road
1271,2024-02-28,13,12,Packaging,189125.16,2226.5,23,23,0,0,0,0,0,0,Road
1272,2024-02-28,20,11,Packaging,151948.07,1287.7,23,23,0,0,0,0,0,0,Road
1273,2024-02-29,20,10,Electronics,76791.35,4043.6,13,13,0,0,0,0,0,0,Air
1274,2024-02-29,25,3,Electronics,147513.93,4686.9,6,10,4,1,1,1,0,0,Road
1275,2024-02-29,18,9,Packaging,6093.66,2832.7,10,18,8,1,0,1,1,0,Road
1276,2024-03-01,25,13,Textile,88976.36,3754.6,13,13,0,0,0,0,0,0,Road
1277,2024-03-01,13,5,Packaging,9518.26,4210.1,13,13,0,0,0,0,0,0,Rail
1278,2024-03-01,24,12,Raw Material,170776.32,4615.9,23,24,1,1,0,0,1,0,Road
1279,2024-03-02,16,7,Packaging,118921.86,4566.2,7,13,6,1,1,1,0,0,Rail
1280,2024-03-02,18,2,Raw Material,139432.98,909.9,16,17,1,1,0,0,1,0,Air
1281,2024-03-02,12,6,Packaging,85625.94,232.9,6,10,4,1,1,0,0,0,Road
1282,2024-03-03,12,5,Packaging,13994.08,898.4,13,13,0,0,0,0,0,0,Rail
1283,2024-03-03,14,2,Packaging,197343.17,2793.2,16,17,1,1,1,0,0,0,Air
1284,2024-03-03,21,3,Packaging,183618.03,4309.3,6,6,0,0,0,0,0,0,Road
1285,2024-03-04,14,10,Raw Material,193076.39,4678.8,13,13,0,0,0,0,0,0,Air
1286,2024-03-04,19,6,Electronics,192863.38,1902.2,6,12,6,1,1,1,0,0,Road
1287,2024-03-04,25,5,Raw Material,125361.41,2579.7,13,13,0,0,0,0,0,0,Rail
1288,2024-03-05,30,11,Raw Material,34015.47,3189.6,23,24,1,1,1,0,0,0,Road
1289,2024-03-05,15,6,Raw Material,193742.47,3903.6,6,6,0,0,0,0,0,0,Road
1290,2024-03-05,11,10,Raw Material,189474.09,283.0,13,13,0,0,0,0,0,0,Air
1291,2024-03-06,18,13,Packaging,189283.33,2521.7,13,14,1,1,0,0,1,0,Road
1292,2024-03-06,27,7,Textile,175861.7,1674.9,7,12,5,1,1,0,1,0,Rail
1293,2024-03-06,20,2,Electronics,159988.41,2258.6,16,16,0,0,0,0,0,0,Air
1294,2024-03-07,12,5,Packaging,71149.26,4175.3,13,13,0,0,0,0,0,0,Rail
1295,2024-03-07,11,4,Packaging,149053.82,3236.0,21,21,0,0,0,0,0,0,Road
1296,2024-03-07,2,5,Textile,178630.91,2756.6,13,15,2,1,0,0,0,1,Rail
1297,2024-03-08,4,10,Raw Material,72390.16,2221.6,13,13,0,0,0,0,0,0,Air
1298,2024-03-08,17,11,Packaging,63613.12,2974.2,23,23,0,0,0,0,0,0,Road
1299,2024-03-08,1,12,Electronics,174075.15,4431.0,23,27,4,1,1,0,0,0,Road
1300,2024-03-09,22,7,Packaging,186183.01,1290.5,7,9,2,1,0,0,0,1,Rail
1301,2024-03-09,21,12,Electronics,20112.67,2871.8,23,27,4,1,1,0,0,0,Road
1302,2024-03-09,22,2,Packaging,172901.47,453.8,16,16,0,0,0,0,0,0,Air
1303,2024-03-10,23,3,Packaging,171274.7,457.4,6,6,0,0,0,0,0,0,Road
1304,2024-03-10,21,2,Textile,121811.72,4175.7,16,16,0,0,0,0,0,0,Air
1305,2024-03-10,13,14,Textile,175362.05,777.2,2,7,5,1,1,1,0,0,Road
1306,2024-03-11,9,4,Packaging,132559.56,4903.9,21,25,4,1,1,0,0,0,Road
1307,2024-03-11,22,1,Textile,54249.78,2480.1,8,8,0,0,0,0,0,0,Sea
1308,2024-03-11,4,1,Textile,185291.46,1078.9,8,13,5,1,0,1,0,1,Sea
1309,2024-03-12,4,8,Textile,112797.11,3531.9,17,20,3,1,0,1,0,0,Sea
1310,2024-03-12,26,5,Raw Material,56444.48,3187.9,13,13,0,0,0,0,0,0,Rail
1311,2024-03-12,22,5,Raw Material,73791.11,4602.1,13,13,0,0,0,0,0,0,Rail
1312,2024-03-13,4,8,Electronics,103417.46,2893.5,17,17,0,0,0,0,0,0,Sea
1313,2024-03-13,29,5,Packaging,14917.41,1129.2,13,18,5,1,1,0,1,0,Rail
1314,2024-03-13,3,3,Electronics,177641.43,4124.1,6,6,0,0,0,0,0,0,Road
1315,2024-03-14,19,3,Electronics,25322.59,244.7,6,6,0,0,0,0,0,0,Road
1316,2024-03-14,10,11,Electronics,55179.39,2571.7,23,27,4,1,1,0,0,0,Road
1317,2024-03-14,1,5,Electronics,175713.97,4080.8,13,13,0,0,0,0,0,0,Rail
1318,2024-03-15,17,13,Packaging,155927.12,4482.1,13,13,0,0,0,0,0,0,Road
1319,2024-03-15,22,15,Packaging,106753.51,663.7,14,14,0,0,0,0,0,0,Rail
1320,2024-03-15,22,13,Textile,148142.62,1387.2,13,15,2,1,0,0,0,1,Road
1321,2024-03-16,22,8,Packaging,153497.58,2914.9,17,17,0,0,0,0,0,0,Sea
1322,2024-03-16,28,2,Packaging,55225.93,2705.1,16,16,0,0,0,0,0,0,Air
1323,2024-03-16,25,13,Textile,67003.18,3925.0,13,13,0,0,0,0,0,0,Road
1324,2024-03-17,4,14,Electronics,146179.67,4281.8,2,2,0,0,0,0,0,0,Road
1325,2024-03-17,6,15,Packaging,84236.06,3245.0,14,17,3,1,1,0,0,1,Rail
1326,2024-03-17,17,8,Textile,150055.81,4168.0,17,24,7,1,1,1,0,0,Sea
1327,2024-03-18,23,3,Electronics,133283.24,3217.9,6,6,0,0,0,0,0,0,Road
1328,2024-03-18,22,2,Raw Material,84097.23,4598.4,16,16,0,0,0,0,0,0,Air
1329,2024-03-18,9,2,Packaging,76888.91,300.5,16,18,2,1,1,0,0,0,Air
1330,2024-03-19,5,7,Electronics,147726.18,3833.7,7,7,0,0,0,0,0,0,Rail
1331,2024-03-19,28,10,Packaging,85807.33,4057.6,13,16,3,1,1,0,0,1,Air
1332,2024-03-19,18,12,Electronics,77740.92,1848.5,23,24,1,1,0,0,1,0,Road
1333,2024-03-20,13,5,Textile,161385.22,2558.4,13,17,4,1,1,0,0,0,Rail
1334,2024-03-20,21,8,Packaging,42516.47,1030.2,17,17,0,0,0,0,0,0,Sea
1335,2024-03-20,22,1,Textile,166119.32,2911.4,8,8,0,0,0,0,0,0,Sea
1336,2024-03-21,11,1,Electronics,86368.84,437.3,8,8,0,0,0,0,0,0,Sea
1337,2024-03-21,7,1,Electronics,56726.35,2641.6,8,9,1,1,1,0,0,0,Sea
1338,2024-03-21,3,2,Electronics,130765.75,1832.8,16,16,0,0,0,0,0,0,Air
1339,2024-03-22,26,4,Packaging,5914.82,1561.9,21,21,0,0,0,0,0,0,Road
1340,2024-03-22,2,14,Raw Material,125318.99,544.5,2,6,4,1,0,1,0,0,Road
1341,2024-03-22,26,7,Electronics,163478.92,3868.7,7,7,0,0,0,0,0,0,Rail
1342,2024-03-23,14,10,Packaging,126535.14,4680.6,13,17,4,1,1,0,0,0,Air
1343,2024-03-23,22,6,Textile,197131.47,3763.9,6,6,0,0,0,0,0,0,Road
1344,2024-03-23,12,15,Textile,48765.93,1311.4,14,14,0,0,0,0,0,0,Rail
1345,2024-03-24,8,8,Packaging,115485.84,4616.0,17,20,3,1,0,0,1,0,Sea
1346,2024-03-24,15,3,Electronics,13470.52,949.2,6,7,1,1,0,0,0,1,Road
1347,2024-03-24,19,5,Packaging,59163.3,2158.4,13,13,0,0,0,0,0,0,Rail
1348,2024-03-25,8,15,Electronics,58367.58,4604.2,14,16,2,1,0,0,1,0,Rail
1349,2024-03-25,3,13,Raw Material,48035.63,151.2,13,16,3,1,0,1,0,0,Road
1350,2024-03-25,15,4,Raw Material,87835.83,2858.1,21,21,0,0,0,0,0,0,Road
1351,2024-03-26,23,8,Raw Material,159655.53,4801.0,17,17,0,0,0,0,0,0,Sea
1352,2024-03-26,24,8,Electronics,10023.97,2302.0,17,18,1,1,0,0,1,0,Sea
1353,2024-03-26,1,1,Raw Material,60672.31,2920.1,8,8,0,0,0,0,0,0,Sea
1354,2024-03-27,21,5,Packaging,76702.44,1986.2,13,14,1,1,1,0,0,0,Rail
1355,2024-03-27,8,7,Raw Material,164166.86,2438.2,7,9,2,1,0,0,1,0,Rail
1356,2024-03-27,13,11,Raw Material,114370.44,2577.6,23,24,1,1,1,0,0,0,Road
1357,2024-03-28,25,14,Electronics,192817.63,3725.3,2,5,3,1,0,1,0,0,Road
1358,2024-03-28,6,11,Packaging,188443.86,140.2,23,27,4,1,1,0,0,0,Road
1359,2024-03-28,6,5,Electronics,161122.4,3527.4,13,13,0,0,0,0,0,0,Rail
1360,2024-03-29,21,5,Electronics,15226.3,4533.1,13,13,0,0,0,0,0,0,Rail
1361,2024-03-29,9,12,Textile,96464.14,1346.8,23,23,0,0,0,0,0,0,Road
1362,2024-03-29,10,8,Raw Material,144824.24,890.6,17,17,0,0,0,0,0,0,Sea
1363,2024-03-30,28,8,Packaging,125931.76,4838.4,17,17,0,0,0,0,0,0,Sea
1364,2024-03-30,30,11,Raw Material,60509.57,1046.9,23,23,0,0,0,0,0,0,Road
1365,2024-03-30,15,14,Raw Material,101360.9,1494.2,2,5,3,1,1,1,0,0,Road
1366,2024-03-31,2,1,Packaging,53622.93,4597.6,8,8,0,0,0,0,0,0,Sea
1367,2024-03-31,15,7,Raw Material,5376.53,406.9,7,8,1,1,0,0,0,1,Rail
1368,2024-03-31,7,9,Electronics,106113.3,570.5,10,14,4,1,1,0,0,0,Road
1369,2024-04-01,5,14,Textile,26901.0,1122.9,2,2,0,0,0,0,0,0,Road
1370,2024-04-01,3,12,Raw Material,8374.97,4174.5,23,23,0,0,0,0,0,0,Road
1371,2024-04-01,10,14,Raw Material,115497.9,4027.5,2,3,1,1,0,0,0,1,Road
1372,2024-04-02,7,12,Packaging,72412.28,4832.3,23,23,0,0,0,0,0,0,Road
1373,2024-04-02,20,5,Raw Material,175089.53,1461.9,13,13,0,0,0,0,0,0,Rail
1374,2024-04-02,12,12,Textile,113500.32,1433.0,23,23,0,0,0,0,0,0,Road
1375,2024-04-03,4,4,Packaging,79811.7,1451.4,21,21,0,0,0,0,0,0,Road
1376,2024-04-03,10,13,Raw Material,21670.08,42.0,13,13,0,0,0,0,0,0,Road
1377,2024-04-03,7,3,Electronics,53526.39,4566.2,6,13,7,1,0,1,0,0,Road
1378,2024-04-04,19,15,Electronics,78537.9,4947.2,14,16,2,1,1,0,0,0,Rail
1379,2024-04-04,19,2,Packaging,84448.46,1543.8,16,17,1,1,0,0,0,1,Air
1380,2024-04-04,1,12,Electronics,194036.22,1482.1,23,23,0,0,0,0,0,0,Road
1381,2024-04-05,17,15,Electronics,74429.08,3753.5,14,15,1,1,1,0,0,0,Rail
1382,2024-04-05,23,14,Electronics,171719.98,3929.5,2,2,0,0,0,0,0,0,Road
1383,2024-04-05,11,1,Raw Material,161667.34,403.3,8,13,5,1,1,1,0,0,Sea
1384,2024-04-06,16,14,Electronics,159564.7,3596.0,2,3,1,1,1,0,0,0,Road
1385,2024-04-06,26,5,Packaging,49626.56,3844.0,13,23,10,1,1,1,0,1,Rail
1386,2024-04-06,23,13,Textile,33677.4,3570.4,13,13,0,0,0,0,0,0,Road
1387,2024-04-07,8,13,Packaging,118585.37,2161.9,13,20,7,1,1,0,1,0,Road
1388,2024-04-07,1,11,Raw Material,100507.21,4928.3,23,23,0,0,0,0,0,0,Road
1389,2024-04-07,24,12,Electronics,58994.71,1508.8,23,26,3,1,0,0,1,0,Road
1390,2024-04-08,23,4,Raw Material,112554.74,4104.1,21,33,12,1,1,1,0,1,Road
1391,2024-04-08,23,6,Electronics,76306.78,3060.2,6,6,0,0,0,0,0,0,Road
1392,2024-04-08,12,12,Raw Material,113094.43,1318.4,23,27,4,1,1,0,0,1,Road
1393,2024-04-09,9,1,Packaging,33759.44,2355.1,8,8,0,0,0,0,0,0,Sea
1394,2024-04-09,30,10,Packaging,87274.29,2086.5,13,13,0,0,0,0,0,0,Air
1395,2024-04-09,5,12,Electronics,192287.06,736.4,23,23,0,0,0,0,0,0,Road
1396,2024-04-10,2,11,Electronics,194580.01,1585.3,23,27,4,1,1,0,0,0,Road
1397,2024-04-10,24,8,Textile,150294.86,2572.2,17,27,10,1,0,1,1,0,Sea
1398,2024-04-10,1,4,Packaging,135754.2,2848.8,21,21,0,0,0,0,0,0,Road
1399,2024-04-11,9,6,Textile,31562.91,4597.5,6,12,6,1,0,1,0,0,Road
1400,2024-04-11,29,5,Raw Material,163075.39,2976.6,13,14,1,1,0,0,1,0,Rail
1401,2024-04-11,1,5,Textile,198955.87,4439.8,13,14,1,1,1,0,0,0,Rail
1402,2024-04-12,27,11,Raw Material,19031.59,4850.3,23,28,5,1,1,0,1,0,Road
1403,2024-04-12,11,15,Electronics,36468.94,4817.2,14,15,1,1,1,0,0,0,Rail
1404,2024-04-12,9,6,Electronics,180375.08,542.9,6,6,0,0,0,0,0,0,Road
1405,2024-04-13,14,7,Packaging,84205.84,788.7,7,7,0,0,0,0,0,0,Rail
1406,2024-04-13,17,3,Raw Material,171218.61,4547.1,6,12,6,1,0,1,0,0,Road
1407,2024-04-13,23,10,Packaging,165356.32,3462.3,13,14,1,1,1,0,0,0,Air
1408,2024-04-14,16,13,Electronics,158538.0,2550.3,13,13,0,0,0,0,0,0,Road
1409,2024-04-14,11,6,Textile,6193.82,4100.7,6,11,5,1,0,1,0,0,Road
1410,2024-04-14,9,9,Electronics,119191.16,2882.1,10,10,0,0,0,0,0,0,Road
1411,2024-04-15,30,4,Textile,183248.68,3177.3,21,23,2,1,1,0,0,1,Road
1412,2024-04-15,5,10,Textile,73136.29,3622.4,13,13,0,0,0,0,0,0,Air
1413,2024-04-15,12,3,Electronics,77200.36,4279.8,6,7,1,1,0,0,0,1,Road
1414,2024-04-16,28,9,Packaging,26691.83,308.3,10,10,0,0,0,0,0,0,Road
1415,2024-04-16,25,7,Packaging,105284.69,3006.9,7,7,0,0,0,0,0,0,Rail
1416,2024-04-16,1,6,Electronics,49441.2,4465.8,6,6,0,0,0,0,0,0,Road
1417,2024-04-17,10,8,Textile,81970.06,3590.3,17,22,5,1,1,0,0,1,Sea
1418,2024-04-17,19,7,Electronics,197902.61,1671.6,7,7,0,0,0,0,0,0,Rail
1419,2024-04-17,5,11,Electronics,98672.79,2163.8,23,23,0,0,0,0,0,0,Road
1420,2024-04-18,27,14,Packaging,198882.23,2361.9,2,5,3,1,0,0,1,0,Road
1421,2024-04-18,17,11,Raw Material,123921.2,2027.9,23,26,3,1,1,0,0,0,Road
1422,2024-04-18,1,10,Textile,87517.68,3343.6,13,15,2,1,0,0,0,1,Air
1423,2024-04-19,22,4,Textile,122500.29,287.6,21,27,6,1,0,1,0,0,Road
1424,2024-04-19,21,10,Raw Material,32795.67,881.3,13,20,7,1,0,1,0,0,Air
1425,2024-04-19,10,6,Packaging,182777.49,395.8,6,6,0,0,0,0,0,0,Road
1426,2024-04-20,26,5,Raw Material,34570.65,1512.7,13,13,0,0,0,0,0,0,Rail
1427,2024-04-20,24,12,Textile,148202.38,1310.0,23,26,3,1,0,0,1,0,Road
1428,2024-04-20,30,1,Textile,95383.28,3600.0,8,8,0,0,0,0,0,0,Sea
1429,2024-04-21,2,13,Textile,164198.16,1129.6,13,13,0,0,0,0,0,0,Road
1430,2024-04-21,9,14,Packaging,43115.91,363.9,2,4,2,1,0,0,0,1,Road
1431,2024-04-21,30,6,Packaging,154879.91,2978.0,6,6,0,0,0,0,0,0,Road
1432,2024-04-22,5,9,Raw Material,73705.47,4435.2,10,11,1,1,1,0,0,0,Road
1433,2024-04-22,13,8,Packaging,156872.43,4334.4,17,22,5,1,1,0,0,1,Sea
1434,2024-04-22,7,15,Textile,8224.55,3345.5,14,16,2,1,0,1,0,0,Rail
1435,2024-04-23,15,9,Raw Material,104293.62,822.4,10,11,1,1,0,0,0,1,Road
1436,2024-04-23,3,3,Raw Material,13575.76,2739.2,6,6,0,0,0,0,0,0,Road
1437,2024-04-23,20,2,Packaging,188137.73,2789.4,16,23,7,1,0,1,0,0,Air
1438,2024-04-24,17,9,Textile,17185.99,4323.9,10,10,0,0,0,0,0,0,Road
1439,2024-04-24,15,15,Electronics,11609.78,3887.3,14,14,0,0,0,0,0,0,Rail
1440,2024-04-24,3,5,Textile,96760.6,2317.4,13,13,0,0,0,0,0,0,Rail
1441,2024-04-25,7,15,Electronics,39966.15,615.2,14,19,5,1,1,0,0,1,Rail
1442,2024-04-25,10,2,Electronics,137784.41,2858.1,16,16,0,0,0,0,0,0,Air
1443,2024-04-25,18,9,Packaging,88823.56,1215.2,10,13,3,1,0,0,1,0,Road
1444,2024-04-26,1,9,Textile,124785.6,2244.6,10,10,0,0,0,0,0,0,Road
1445,2024-04-26,19,14,Textile,98688.16,635.1,2,2,0,0,0,0,0,0,Road
1446,2024-04-26,10,6,Electronics,11999.07,871.4,6,6,0,0,0,0,0,0,Road
1447,2024-04-27,25,10,Electronics,66211.16,1318.2,13,13,0,0,0,0,0,0,Air
1448,2024-04-27,23,14,Packaging,102866.63,2964.8,2,5,3,1,0,1,0,0,Road
1449,2024-04-27,29,13,Raw Material,78175.11,1018.2,13,16,3,1,0,0,1,0,Road
1450,2024-04-28,27,9,Electronics,96234.28,3812.1,10,12,2,1,0,0,1,0,Road
1451,2024-04-28,21,2,Raw Material,187360.04,1255.0,16,16,0,0,0,0,0,0,Air
1452,2024-04-28,21,6,Electronics,57929.07,2079.1,6,11,5,1,0,1,0,0,Road
1453,2024-04-29,25,6,Raw Material,179649.4,2371.2,6,8,2,1,0,0,0,1,Road
1454,2024-04-29,3,3,Packaging,158169.05,3580.1,6,6,0,0,0,0,0,0,Road
1455,2024-04-29,18,12,Electronics,15533.31,1396.2,23,25,2,1,0,0,1,0,Road
1456,2024-04-30,11,7,Electronics,167934.65,2789.2,7,14,7,1,0,1,0,0,Rail
1457,2024-04-30,26,9,Raw Material,96270.77,2935.1,10,10,0,0,0,0,0,0,Road
1458,2024-04-30,10,10,Electronics,129810.81,80.7,13,13,0,0,0,0,0,0,Air
1459,2024-05-01,27,13,Packaging,17802.5,2394.9,13,20,7,1,1,0,1,1,Road
1460,2024-05-01,21,3,Electronics,155257.14,4635.1,6,6,0,0,0,0,0,0,Road
1461,2024-05-01,9,6,Raw Material,34766.48,988.2,6,6,0,0,0,0,0,0,Road
